,微博数,关注数,粉丝数,introduction,是否认证,点赞数,评论数,是否包含特殊符号,sentiment,negative_prob,abnormal
1671,26,273,30,0,0,15,1,1,-0.487911,0.76956,1
1672,15328,4504,4100,1,1,3,131,0,0.989825,0.00457892,1
1673,15276,376,206,1,1,4,1,1,0.283029,0.322637,1
1674,2542,538,620,1,0,2,0,0,0.824846,0.0788192,1
1675,425,47,7,1,0,4,0,1,-0.504817,0.777168,1
1676,45922,5118,222000,1,0,0,0,1,0.985254,0.00663558,1
1677,138495,7887,1696000,1,1,1,2,1,0.982587,0.00783571,1
1678,3084,197,464000,1,1,0,4,0,0.762151,0.107032,1
1679,54059,2483,4902,1,0,1,1,0,0.613126,0.174093,1
1680,822,155,8862,1,0,1,0,1,0.0,0.44446,1
1681,348,231,20,1,0,2,1,1,-0.629317,0.833193,1
1682,499,813,74,1,0,1,0,1,-0.354419,0.709488,1
1683,2920,99,24000,0,0,2,4,1,0.803247,0.0885386,1
1684,4029,264,161,1,1,1,1,1,-0.256381,0.665372,1
1685,115,58,57,0,0,1,1,0,-0.937194,0.971737,1
1686,949,857,168,1,0,1,3,1,0.684466,0.14199,1
1687,74,325,35,1,0,1,4,0,0.932174,0.0305218,1
1688,47,373,100,0,0,1,0,1,-0.998502,0.999326,1
1689,85934,43,365000,0,1,1,1,1,0.0,0.422897,1
1690,471,128,1,0,0,0,0,1,0.76079,0.107644,1
1691,1853,298,107000,1,0,118,0,1,-0.982684,0.992208,1
1692,17296,310,161000,1,1,0,1,0,-0.891347,0.951106,1
1693,628,244,70,1,0,0,0,0,-0.977049,0.989672,1
1694,1509,353,190,1,0,2,1,0,0.517509,0.217121,1
1695,2790,722,169,1,0,1,0,1,-0.564297,0.803934,1
1696,40,3,1,1,0,0,0,0,0.879299,0.0543153,1
1697,376,81,23,0,0,0,0,1,0.427608,0.257577,1
1698,1760,94,20,1,0,0,0,1,0.0,0.475443,1
1699,573,490,15,1,0,3,1,1,0.0,0.362973,1
1700,7,16,1,0,0,568,105,0,0.928021,0.0323905,1
1701,3901,125,516,1,0,1,1,1,-0.927081,0.967186,1
1702,17507,1814,3426,1,0,0,1,0,0.0,0.503252,1
1703,15871,65,5064,1,0,4,0,0,-0.56967,0.806351,1
1704,314,516,43,0,0,1,0,0,0.0,0.364505,1
1705,4998,2258,1175,0,1,2,1,0,0.515591,0.217984,1
1706,3325,1041,111,0,0,2,1,1,0.869619,0.0586715,1
1707,469,311,51000,1,0,0,1,1,-0.871873,0.942343,1
1708,577,93,454,1,0,918,0,1,0.0,0.384886,1
1709,2989,875,252,1,0,3122,4,0,0.931564,0.0307961,1
1710,28245,92,863000,1,1,1,0,1,-0.763932,0.893769,1
1711,20735,1476,989000,1,1,4,4,1,-0.703757,0.866691,1
1712,1413,846,763,1,1,1,1,1,-0.605557,0.822501,1
1713,20648,471,1028000,0,1,0,0,1,0.0,0.516845,1
1714,92166,150,586000,0,0,1,1,1,0.952049,0.0215781,1
1715,4583,682,2202,1,0,2,1,1,-0.440289,0.74813,1
1716,749,82,587,1,0,2,0,1,0.0,0.575398,1
1717,714,309,64,1,0,1,1,1,0.406331,0.267151,1
1718,1200,64,6,1,0,1,0,0,-0.925061,0.966278,1
1719,38789,1453,126000,1,1,1,1,0,0.779601,0.0991798,1
1720,1814,89,518000,1,0,0,1,1,0.61457,0.173443,1
1721,5341,322,701,1,1,0,4,0,-0.823921,0.920764,1
1722,13440,128,12000,1,1,0,3,1,0.636936,0.163379,1
1723,9901,220,1385000,1,1,0,183,1,0.0,0.535247,1
1724,135761,5616,2053000,1,1,1,72,1,-0.661152,0.847519,1
1725,23301,1106,628000,1,1,3,1,0,0.599145,0.180385,1
1726,6637,275,23,1,0,1,0,1,0.924899,0.0337953,1
1727,293,91,3433,0,0,2,0,1,0.86666,0.0600031,1
1728,26039,453,284000,1,1,1,0,1,0.932438,0.030403,1
1729,15694,185,286000,1,1,1,1,1,-0.354121,0.709355,1
1730,4122,140,1529000,1,1,0,1,0,0.969055,0.0139251,1
1731,262,207,89,1,1,0,1,1,-0.791264,0.906069,1
1732,3923,1482,169000,1,1,0,1,1,0.0,0.627181,1
1733,3941,192,39,1,0,1,1,0,0.0,0.510995,1
1734,21,138,43,1,0,3,3,0,0.879925,0.0540336,1
1735,1,455,117,0,0,0,0,0,0.470125,0.238444,1
1736,549,114,144,0,0,0,0,0,0.532925,0.210184,1
1737,6,63,9,0,0,4,1,0,-0.380234,0.721105,1
1738,8474,58,838000,1,1,231,0,1,0.358206,0.288807,1
1739,15,293,4,0,0,1,1,0,-0.76068,0.892306,1
1740,73,8,151,1,0,4,0,1,-0.679877,0.855944,1
1741,256,120,140,1,0,1,0,1,0.706469,0.132089,1
1742,1423,105,33000,1,0,1,0,1,0.974547,0.011454,1
1743,9,30,1,0,0,1,0,0,0.0,0.585024,1
1744,936,138,12,1,0,4,1,1,-0.537852,0.792034,1
1745,1494,44,74,1,0,976,0,1,0.0,0.384748,1
1746,75,51,29,1,0,0,0,0,0.553801,0.20079,1
1747,1232,13,78,1,0,3,0,1,-0.775558,0.899001,1
1748,2774,588,5674,1,0,3,3,0,0.300677,0.314695,1
1749,8123,69,165,0,0,28,3,0,0.0,0.363656,1
1750,899,125,396,1,0,1,1,1,0.997651,0.00105717,1
1751,1367,1035,125,0,0,762,86,1,0.932442,0.0304009,1
1752,1513,227,941,0,0,0,0,1,0.295632,0.316966,1
1753,17,57,4,0,0,1,1,1,0.956845,0.0194196,1
1754,57299,5025,6985,1,0,1,0,0,-0.728545,0.877845,1
1755,3145,979,331,0,0,4,0,1,-0.596943,0.818624,1
1756,258,595,982,0,0,1,4,1,0.908739,0.0410673,1
1757,666,255,161,1,0,0,0,1,0.698704,0.135583,1
1758,37,9,2,0,0,1,1,0,-0.412347,0.735556,1
1759,37467,5773,138000,1,0,3,0,1,-0.540736,0.793331,1
1760,143,137,5,1,0,0,1,0,-0.941088,0.97349,1
1761,195,259,54,1,0,1,1,1,0.0,0.454979,1
1762,156,281,106,1,0,0,0,0,0.931343,0.0308956,1
1763,281,386,34,1,0,3,1,0,0.0,0.544633,1
1764,281,386,34,1,0,1,2,1,-0.495348,0.772907,1
1765,429,242,29,1,0,1,0,0,0.0,0.559835,1
1766,2,33,16,0,0,2,24,1,-0.488541,0.769843,1
1767,13,269,3,0,0,4,0,0,-0.998732,0.999429,1
1768,56,17,2,0,0,0,1,0,0.368437,0.284203,1
1769,2,24,1,0,0,1,31,0,0.0,0.505468,1
1770,143,28,91,0,0,0,1,1,0.836966,0.0733653,1
1771,126,106,60,1,0,1,1,1,-0.928799,0.967959,1
1772,95,58,12,1,0,0,2,0,0.359513,0.288219,1
1773,64,215,2,0,0,0,0,0,-0.699607,0.864823,1
1774,10,20,47,1,0,1,0,0,-0.598947,0.819526,1
1775,20,325,3,0,0,247,28,0,-0.409478,0.734265,1
1776,195,43,1,0,0,3,4,1,0.0,0.429017,1
1777,26,30,52,0,0,0,1,0,0.0,0.602453,1
1778,4655,1565,387,1,0,1,0,1,0.819723,0.0811245,1
1779,41,298,3,0,0,1,2,1,-0.832817,0.924768,1
1780,5541,800,85000,1,1,0,1,0,0.838967,0.0724651,1
1781,524,506,352,1,0,1,0,1,0.683644,0.14236,1
1782,2,193,17,0,0,0,2,1,-0.825877,0.921645,1
1783,120,396,60,0,0,0,0,0,-0.898015,0.954107,1
1784,1506,205,183,1,0,0,1,0,0.497403,0.226169,1
1785,3982,111,170000,1,1,0,1,1,-0.908299,0.958735,1
1786,1378,67,43000,1,1,4665,1,1,0.889863,0.0495615,1
1787,1378,67,43000,1,1,1,4,1,0.0,0.585457,1
1788,24216,278,321000,1,1,1,0,0,0.335266,0.29913,1
1789,316,54,7,0,0,4,1,1,0.0,0.443958,1
1790,6604,772,55000,1,1,3,0,1,-0.719861,0.873937,1
1791,6604,772,55000,1,1,0,111,0,0.686258,0.141184,1
1792,224,54,74,1,0,2,0,0,-0.567102,0.805196,1
1793,9,8,2,0,0,1,1,1,-0.666401,0.84988,1
1794,86,62,95,0,0,0,3,0,0.0,0.546758,1
1795,11,56,1,0,0,1,0,1,-0.496545,0.773445,1
1796,438,408,2,1,0,4,0,1,-0.897104,0.953697,1
1797,5,102,3,0,0,1,1,0,0.786045,0.0962798,1
1798,7,64,4,0,0,3,129,1,0.947261,0.0237325,1
1799,9,8,2,0,0,0,0,1,-0.619022,0.82856,1
1800,17781,329,8967,1,0,2,1,1,-0.945145,0.975315,1
1801,2920,99,24000,0,0,0,2,1,0.829503,0.0767237,1
1802,356,518,386,1,0,0,0,0,0.200601,0.35973,1
1803,6461,1695,303,1,1,1,0,1,-0.959996,0.981998,1
1804,545,553,67,1,0,4,0,0,-0.81906,0.918577,1
1805,3696,384,363,1,1,4,1,0,0.0,0.462533,1
1806,4118,74,31,1,0,869,0,1,-0.339197,0.702639,1
1807,137,65,54,1,0,0,1,1,0.935253,0.0291362,1
1808,9251,2536,174,1,1,1,0,1,0.588803,0.185039,1
1809,204,203,74,0,0,2,2,0,-0.690684,0.860808,1
1810,1814,845,2264,1,1,3,1,1,0.953574,0.0208917,1
1811,32,296,106,1,0,1,1,1,-0.716832,0.872574,1
1812,10,8,19,0,0,1,1,1,0.838393,0.0727229,1
1813,605,181,144,1,0,1,110,0,0.749624,0.112669,1
1814,302,60,9,0,0,2,0,0,0.869888,0.0585504,1
1815,3390,108,93,1,0,2,1,1,0.749706,0.112632,1
1816,15,111,10,0,0,1,1,1,-0.91168,0.960256,1
1817,374,590,41,1,0,306,0,1,0.5862,0.18621,1
1818,1644,137,25,0,0,1,159,1,-0.666052,0.849723,1
1819,548,472,58,1,0,0,0,0,0.823055,0.0796254,1
1820,333,67,6,1,0,0,0,1,0.0,0.375012,1
1821,491,543,64,1,0,0,1,0,0.0,0.395261,1
1822,206,319,53,1,0,17,1,0,0.584638,0.186913,1
1823,420,175,6,1,0,0,1,0,0.872301,0.0574646,1
1824,1234,134,103,1,0,4,0,0,0.207507,0.356622,1
1825,737,790,130,1,1,0,0,0,0.552122,0.201545,1
1826,2533,203,60,1,0,1,1,0,0.0,0.373727,1
1827,119,82,115,1,0,0,3,0,0.0,0.608124,1
1828,66,330,1071,1,1,0,0,1,0.877928,0.0549326,1
1829,13,472,4,1,0,1,0,0,0.859861,0.0630625,1
1830,4377,545,11000,1,0,3,0,1,0.90682,0.0419312,1
1831,40951,570,1406,1,0,1,0,1,-0.703554,0.866599,1
1832,1562,199,56,1,0,1,1,0,0.559066,0.19842,1
1833,2435,843,44,1,0,0,1,0,-0.24105,0.658473,1
1834,23,80,10,0,0,2295,2,0,0.793061,0.0931226,1
1835,2,58,17,0,0,0,2,0,0.374956,0.28127,1
1836,687,171,27,1,0,2,3,1,0.61118,0.174969,1
1837,1886,121,142,1,0,1,0,0,0.913821,0.0387803,1
1838,615,122,255,1,0,0,0,0,-0.861012,0.937455,1
1839,819,580,159,0,0,1,0,1,0.621003,0.170548,1
1840,149495,72,1856000,1,1,2,1,1,-0.213754,0.646189,1
1841,8898,804,17000,1,1,1,0,1,0.379636,0.279164,1
1842,19825,22,21000,1,1,1,0,1,0.849631,0.0676659,1
1843,21609,170,26000,1,1,0,1,1,0.998125,0.000843506,1
1844,20570,107,23000,0,1,0,1,1,0.0,0.457335,1
1845,5876,476,139000,1,1,2,30,1,-0.719861,0.873937,1
1846,321,27,9,0,0,1,1,1,-0.735104,0.880797,1
1847,1372,1220,11000,1,0,1,0,0,-0.345746,0.705586,1
1848,1297,410,71,0,0,1,2,1,-0.944769,0.975146,1
1849,284,18,20000,1,0,1,0,1,0.470215,0.238403,1
1850,130,139,122,1,0,0,1,0,-0.750673,0.887803,1
1851,321,27,9,0,0,1,0,0,0.0,0.556321,1
1852,7693,323,21000,1,0,0,2,1,0.477537,0.235108,1
1853,374,29,8,0,0,0,1,1,-0.68421,0.857894,1
1854,374,29,8,0,0,551,3,1,-0.990663,0.995798,1
1855,374,29,8,0,0,4,2,0,0.725762,0.123407,1
1856,266,12,5,0,0,1,1,0,0.0,0.554818,1
1857,266,12,5,0,0,2,1,1,0.0,0.372196,1
1858,266,12,5,0,0,1,0,0,0.968105,0.0143528,1
1859,4184,162,7064,1,0,0,1,0,0.642109,0.161051,1
1860,42979,1086,701000,1,1,2,1,0,0.300491,0.314779,1
1861,258,237,37,0,0,0,5,1,0.893427,0.0479577,1
1862,52865,112,1034000,0,1,1,4,0,0.413751,0.263812,1
1863,5272,278,58,0,0,3,4,1,0.913655,0.0388554,1
1864,2843,13,324,1,0,1,0,0,-0.580425,0.811191,1
1865,4893,364,2922,1,1,0,0,0,0.0,0.488743,1
1866,775,1161,56,1,0,1,2,1,0.0,0.571169,1
1867,10,169,9,0,0,3,1,1,-0.946809,0.976064,1
1868,64,230,140,1,0,0,4,0,0.932174,0.0305218,1
1869,1195,51,106,1,0,0,1,0,0.609167,0.175875,1
1870,3515,447,21,1,0,1,1,0,-0.255757,0.665091,1
1871,1824,156,685,1,0,1,0,1,-0.551519,0.798183,1
1872,54,82,7,1,0,1,0,0,-0.355018,0.709758,1
1873,266,12,5,0,0,0,94,0,0.937054,0.0283258,1
1874,1003,664,302,1,0,1,90,0,0.616097,0.172756,1
1875,19919,14726,12000,1,1,0,0,0,0.569378,0.19378,1
1876,839,642,183,1,0,2,0,1,0.935253,0.0291362,1
1877,893,50,1,0,0,1,0,0,-0.374106,0.718348,1
1878,213,171,101,0,0,0,1,0,-0.676977,0.85464,1
1879,18182,5680,561000,1,1,0,0,0,0.694023,0.13769,1
1880,9194,185,973,1,0,4,19,0,0.681543,0.143306,1
1881,199453,3551,2451,1,0,0,3,0,-0.977389,0.989825,1
1882,5815,258,208000,1,1,0,0,0,0.42315,0.259582,1
1883,147,55,126,1,0,0,0,1,0.0,0.597874,1
1884,224,63,76,1,0,1,0,1,0.925224,0.0336491,1
1885,437,817,513,1,0,0,1,1,0.0,0.414132,1
1886,87,106,668,1,0,3,1,0,-0.202402,0.641081,1
1887,2058,802,23,1,0,0,1,1,-0.95282,0.978769,1
1888,11983,466,68000,1,1,4,1,1,0.0,0.460694,1
1889,2977,198,489,1,0,0,0,1,0.0,0.540737,1
1890,47213,91,999000,1,1,1,0,1,0.0,0.361374,1
1891,374,29,8,0,0,0,176,0,0.0,0.626598,1
1892,374,29,8,0,0,1,3,0,-0.781914,0.901861,1
1893,65,171,106,0,0,711,0,1,0.0,0.548552,1
1894,88633,492,1056000,0,1,1,1,0,0.713701,0.128835,1
1895,2934,1090,37000,1,0,0,35,1,-0.990209,0.995594,1
1896,2,66,1,0,0,1,1,0,0.0,0.611987,1
1897,18732,1128,1024,1,0,0,0,0,-0.753083,0.888887,1
1898,253,111,245,1,0,1,3,0,0.0,0.555811,1
1899,38,237,38,1,0,1,1,1,0.213143,0.354085,1
1900,225,138,81,1,0,936,15,1,0.523505,0.214423,1
1901,54,61,8,1,0,3,3,1,0.0,0.502608,1
1902,245,29,5204,1,0,1,0,1,0.644171,0.160123,1
1903,19154,986,141000,1,0,2,0,1,-0.364189,0.713885,1
1904,3525,1151,125,0,0,0,183,1,-0.985398,0.993429,1
1905,537,229,172,1,0,1,0,0,0.0,0.425375,1
1906,1,161,261,1,0,0,0,1,0.363138,0.286588,1
1907,374,29,8,0,0,3632,0,1,-0.656867,0.84559,1
1908,17943,111,246000,1,0,4,0,1,-0.72631,0.876839,1
1909,5511,187,36000,1,1,1,1,1,0.0,0.614444,1
1910,145556,784,4032,1,0,4,43,0,0.729553,0.121701,1
1911,432,454,107,1,0,1,1,0,0.53365,0.209857,1
1912,5511,187,36000,1,1,1,1,0,0.0,0.46171,1
1913,6221,1286,684,1,1,0,4,0,0.844619,0.0699214,1
1914,32787,828,23000,1,1,0,1,0,0.931435,0.0308541,1
1915,5,34,1,1,0,2,0,1,-0.983321,0.992494,1
1916,8017,283,32000,1,1,3,94,1,0.968417,0.0142123,1
1917,17882,627,153000,1,1,1,0,1,-0.489773,0.770398,1
1918,42484,1195,428000,1,0,0,0,1,0.746914,0.113889,1
1919,751,137,97,0,0,1,0,1,-0.952616,0.978677,1
1920,603,381,333,1,0,2950,0,1,0.696828,0.136427,1
1921,12480,903,193,1,0,1,0,0,0.870715,0.0581783,1
1922,1080,236,32,1,0,0,3,1,0.385012,0.276744,1
1923,6844,861,192,1,0,3,0,0,0.819723,0.0811245,1
1924,49,88,3,0,0,1,1,1,0.725173,0.123672,1
1925,180,455,8,1,0,2,0,0,-0.738331,0.882249,1
1926,49,88,3,0,0,3,3,0,0.807153,0.086781,1
1927,592,106,130,1,0,0,1,0,0.0,0.403868,1
1928,502,98,122,1,0,4,1,0,0.833033,0.0751352,1
1929,672,171,20,1,0,0,0,1,-0.961604,0.982722,1
1930,975,80,94,1,0,0,0,0,0.70472,0.132876,1
1931,127,463,96,1,0,3,0,1,-0.529928,0.788468,1
1932,7,37,9,1,0,1,0,1,0.0,0.395831,1
1933,28,39,26,0,0,0,1,0,0.608672,0.176098,1
1934,26,314,6,1,0,966,0,1,-0.953416,0.979037,1
1935,1861,421,1668,1,1,0,0,1,-0.405432,0.732445,1
1936,12913,2351,17000,1,1,0,1,0,0.732443,0.1204,1
1937,13516,352,95000,1,0,0,0,1,0.0,0.478131,1
1938,42,25,4,1,0,0,67,0,-0.554285,0.799428,1
1939,231,56,900,0,1,1,1,1,0.0,0.552505,1
1940,358,512,127,1,0,3,0,1,0.781694,0.0982375,1
1941,173,17,3,1,0,1,1,0,0.868976,0.0589606,1
1942,9109,1007,157000,1,1,0,1,0,0.0,0.587933,1
1943,4094,1418,646000,1,1,3854,1,1,-0.992868,0.996791,1
1944,1449,125,148000,1,1,3,0,0,-0.816529,0.917438,1
1945,10651,735,115000,1,1,0,0,0,0.694671,0.137398,1
1946,20321,1236,1084000,1,1,1,0,1,-0.886799,0.949059,1
1947,11520,452,534000,1,1,0,4,0,0.902459,0.0438933,1
1948,5231,572,110000,1,1,1,1,1,0.898576,0.0456406,1
1949,9848,19,313000,0,1,1492,1,0,0.257054,0.334326,1
1950,75273,93,540000,1,1,322,4,0,0.961601,0.0172796,1
1951,46,18,110,0,0,1,0,0,-0.836605,0.926472,1
1952,11,13,59,1,0,1,3,1,-0.476634,0.764485,1
1953,293,142,158,1,0,2,0,1,-0.562447,0.803101,1
1954,3387,1441,163,1,0,1,12,1,0.829503,0.0767237,1
1955,172,135,21000,1,1,0,1,0,0.0,0.609936,1
1956,61,61,10,0,0,2,1,1,0.735566,0.118995,1
1957,71,115,33,0,0,1,3,0,0.685974,0.141312,1
1958,8562,476,26000,1,1,0,1,0,-0.981297,0.991584,1
1959,0,23,1,0,0,0,4,1,0.584638,0.186913,1
1960,23625,263,15000,1,1,1,1,1,0.504996,0.222752,1
1961,14,7,1,0,0,1,0,0,0.441097,0.251506,1
1962,14427,390,972000,1,1,3,1,0,0.862297,0.0619665,1
1963,419,1112,760,1,0,2,55,1,0.0,0.532444,1
1964,495,465,76,1,0,3,0,0,-0.747117,0.886203,1
1965,426,449,1780,1,0,0,1,0,0.613126,0.174093,1
1966,7387,731,716000,1,1,0,1,0,0.0,0.427066,1
1967,2531,436,30000,1,0,0,2,1,-0.599602,0.819821,1
1968,1025,112,19000,1,0,4,0,1,0.733193,0.120063,1
1969,363,525,511,1,0,0,1,0,-0.371161,0.717023,1
1970,259,280,2980,1,0,151,0,0,0.348752,0.293062,1
1971,6736,219,937,1,1,0,2,0,-0.753083,0.888887,1
1972,1623,815,9633,1,0,3,0,1,-0.973401,0.98803,1
1973,11065,734,304000,1,1,711,1,0,-0.594175,0.817379,1
1974,1469,840,1254,1,0,4,1,0,0.0,0.478304,1
1975,30,341,122,1,0,1,1,0,-0.996463,0.998408,1
1976,579,376,11,0,0,0,0,0,-0.453533,0.75409,1
1977,8714,1957,4635,1,0,0,1,1,0.488804,0.230038,1
1978,33313,238,279000,1,1,1,0,0,-0.763932,0.893769,1
1979,2223,33,408000,0,0,4,1,0,0.0,0.364038,1
1980,23180,1775,163000,1,1,1,1,0,0.845912,0.0693397,1
1981,1793,516,2886,1,0,3,0,0,0.296112,0.31675,1
1982,8542,4088,2188,0,0,0,78,1,0.758137,0.108838,1
1983,3485,390,277,1,0,0,0,0,-0.732419,0.879588,1
1984,721,214,28,0,0,1,0,1,0.0,0.365498,1
1985,1779,361,549,1,1,1,1,1,-0.90426,0.956917,1
1986,1,30,36,0,0,113,0,0,0.349218,0.292852,1
1987,5142,241,259,1,0,1,0,1,-0.989506,0.995278,1
1988,189,147,14,0,0,2,1,0,0.0,0.505832,1
1989,912,446,853,1,0,0,0,1,0.0,0.599247,1
1990,393,282,3435,1,1,1,1,1,-0.740113,0.883051,1
1991,4852,746,110000,1,0,0,0,0,0.725088,0.12371,1
1992,3606,79,220000,1,0,1,3,1,0.544579,0.204939,1
1993,28866,321,1312000,1,0,1,1,0,0.0,0.577475,1
1994,7968,289,288000,1,0,4,4,1,0.809168,0.0858742,1
1995,10015,291,63000,1,0,0,1,0,-0.990023,0.99551,1
1996,18324,27,577000,0,1,0,1,1,-0.857857,0.936036,1
1997,5111,245,300,1,0,0,0,1,0.974508,0.0114712,1
1998,1952,98,188,1,0,2,1,0,-0.587756,0.81449,1
1999,1465,98,396,1,0,3,0,0,0.87932,0.054306,1
2000,976,349,152,1,0,0,1,1,0.897255,0.0462351,1
2001,45436,470,89000,1,1,0,0,1,0.810425,0.0853086,1
2002,1941,502,67000,1,1,0,0,1,0.922682,0.0347933,1
2003,45436,470,89000,1,1,1,0,1,0.677697,0.145036,1
2004,5693,77,28000,1,0,0,2,1,0.963717,0.0163274,1
2005,11529,355,534000,1,0,4,4,1,0.0,0.494645,1
2006,68400,3840,253000,1,1,400,1,1,-0.663426,0.848541,1
2007,18359,135,162000,1,0,3,92,1,0.555867,0.19986,1
2008,11017,97,505000,1,1,1,1,0,0.0,0.504877,1
2009,23584,83,63000,1,1,4,0,0,-0.675364,0.853914,1
2010,4087,272,39000,1,0,1,0,1,0.614821,0.173331,1
2011,5521,480,10000,1,0,4,2,0,-0.596761,0.818542,1
2012,20558,956,320000,1,1,3,1,1,-0.951801,0.97831,1
2013,21449,1329,179000,1,1,0,0,0,0.250616,0.337223,1
2014,1761,683,13000,1,1,1,0,0,-0.712238,0.870507,1
2015,44391,340,486000,1,1,4,0,1,-0.960597,0.982269,1
2016,21751,97,740000,1,1,1,0,0,0.0,0.48066,1
2017,76584,245,961000,1,1,647,1,0,0.0,0.595153,1
2018,21751,97,740000,1,1,0,1,0,0.0,0.601954,1
2019,37670,4512,371000,1,1,1,1,0,0.0,0.544642,1
2020,189766,20000,625000,1,1,3,70,0,0.964765,0.0158556,1
2021,17696,294,14000,1,0,2,4,0,-0.696799,0.863559,1
2022,3809,700,3850,1,0,3,3,1,0.33993,0.297031,1
2023,30354,455,287000,1,1,1,1,0,0.829384,0.0767774,1
2024,1934,697,56000,1,1,4,0,1,-0.498182,0.774182,1
2025,24753,239,314000,1,1,0,0,1,0.482944,0.232675,1
2026,734,370,420,1,0,1,1,0,0.422429,0.259907,1
2027,3657,108,1074000,1,1,0,156,0,-0.734191,0.880386,1
2028,1803,369,367000,1,1,1,4,0,0.702239,0.133992,1
2029,30354,455,287000,1,1,0,0,0,-0.884296,0.947933,1
2030,7,43,9,1,0,0,1,1,0.847155,0.0687801,1
2031,29055,946,2101000,1,1,2,0,1,0.888576,0.0501407,1
2032,11857,724,1011000,1,1,0,102,0,0.513434,0.218955,1
2033,32102,1495,392000,1,1,3,4,0,0.942282,0.0259731,1
2034,20588,581,4052000,1,1,4,4,0,-0.504708,0.777119,1
2035,57568,7,1144000,1,1,1,0,1,-0.656263,0.845318,1
2036,100490,1766,5492000,1,1,0,2,1,0.615851,0.172867,1
2037,13822,932,527000,1,1,0,0,1,-0.415291,0.736881,1
2038,16369,802,2841,0,0,0,0,1,0.920966,0.0355655,1
2039,1520,133,1751,1,0,0,0,0,0.0,0.497106,1
2040,13387,1583,5757,1,1,1,0,0,-0.990708,0.995819,1
2041,34,55,787,1,0,1,0,1,0.693046,0.138129,1
2042,5135,236,2046000,1,1,0,0,0,0.225791,0.348394,1
2043,10005,502,76000,1,0,1,0,1,0.0,0.573442,1
2044,114,144,6310,1,0,2,0,0,0.0,0.559206,1
2045,434,234,12,0,0,4,40,0,0.613396,0.173972,1
2046,100,44,60,0,0,1,4,1,-0.975595,0.989018,1
2047,346,74,604000,1,1,0,0,0,0.812311,0.0844599,1
2048,16647,570,13000,1,1,1,166,1,-0.704668,0.8671,1
2049,509,507,231000,1,1,0,1,0,0.0,0.578195,1
2050,69,441,52,1,0,4,2,0,0.462137,0.242038,1
2051,47243,207,1747000,1,1,4,0,0,0.0,0.365374,1
2052,20,86,2,0,0,0,0,1,0.0,0.451388,1
2053,57692,113,260000,1,1,0,3,1,-0.888655,0.949895,1
2054,2115,334,200,1,0,4,0,1,0.731466,0.120841,1
2055,18382,3127,92000,1,1,600,0,1,0.853674,0.0658466,1
2056,16845,1570,660,1,0,3,0,1,0.0,0.373727,1
2057,178,1841,245,1,0,0,0,1,0.418627,0.261618,1
2058,3508,632,15000,1,0,622,1,1,-0.852067,0.93343,1
2059,4397,396,33,1,0,0,0,0,-0.275615,0.674027,1
2060,11616,8860,220000,1,0,0,2,0,-0.30437,0.686967,1
2061,156,59,78,1,0,1,0,1,0.884103,0.0521536,1
2062,6496,1680,3316,1,1,1,2,1,0.788515,0.0951682,1
2063,1934,697,56000,1,1,43,0,1,-0.962254,0.983014,1
2064,589,394,323,1,0,1,0,1,0.0,0.374907,1
2065,17008,410,1222,1,0,0,0,0,0.843082,0.0706133,1
2066,440,127,215,1,0,1,1,1,-0.860753,0.937339,1
2067,170,64,905,1,0,0,0,0,0.0,0.543144,1
2068,6,73,65,1,0,2,2,1,0.75263,0.111316,1
2069,92,123,5,1,0,1,0,0,-0.228789,0.652955,1
2070,120887,92,53000,1,1,4,2,0,0.350766,0.292155,1
2071,15946,115,182,1,0,0,1,1,0.967347,0.0146938,1
2072,14009,2,686,0,0,0,1,1,-0.703654,0.866644,1
2073,38789,1453,126000,1,1,1,1,0,0.893871,0.0477581,1
2074,35132,383,592000,1,0,0,1,1,0.843729,0.0703222,1
2075,6561,73,590000,1,1,1,1,0,-0.967708,0.985469,1
2076,7867,453,610,1,0,3,1,1,0.0,0.509128,1
2077,3073,692,1542,1,0,0,0,0,0.798622,0.0906203,1
2078,2647,577,219000,1,1,22,1,0,-0.812843,0.915779,1
2079,636,149,8,1,0,1,0,0,0.862594,0.061833,1
2080,2,25,9697,1,0,1,95,0,0.0,0.607445,1
2081,332,300,19,1,0,3584,0,1,-0.956153,0.980269,1
2082,10792,49,143000,1,0,3,1,0,0.0,0.51712,1
2083,27229,685,1884000,1,1,3,0,1,0.49609,0.22676,1
2084,12851,230,541,1,0,3,1,0,-0.720486,0.874219,1
2085,31225,279,283000,0,1,35,4,1,-0.703462,0.866558,1
2086,138495,7887,1696000,1,1,12,0,1,-0.972943,0.987824,1
2087,25,152,26,0,0,0,188,1,0.884103,0.0521536,1
2088,4654,3954,655000,1,1,0,0,0,-0.215836,0.647126,1
2089,677,7,3050,1,0,1,0,1,0.0,0.362973,1
2090,1,38,1,1,0,0,1,0,0.0,0.437382,1
2091,233,369,114,0,0,1,1,0,0.921508,0.0353216,1
2092,19499,164,57000,1,1,4,0,0,-0.766248,0.894812,1
2093,50967,186,158000,1,1,2,8,0,-0.548413,0.796786,1
2094,38487,4794,2822,0,0,1,1,1,0.886872,0.0509075,1
2095,745,402,45,1,0,0,4,0,-0.402482,0.731117,1
2096,648,29,15,0,0,2,0,0,0.203533,0.35841,1
2097,55496,2674,46000,1,1,3,0,0,0.0,0.395688,1
2098,9,175,1,1,0,1,1,1,-0.434414,0.745486,1
